modulus,character,zero_index,imaginary_part,real_part
5,1,1489,758.1697682153174,0.5
5,2,1490,758.7964519803013,0.5
5,3,1491,759.0379217269922,0.5
5,4,1492,759.6637910389347,0.5
5,1,1493,760.1630295410424,0.5
5,2,1494,760.5573572592444,0.5
5,3,1495,761.007821979305,0.5
5,4,1496,761.7278602404364,0.5
5,1,1497,762.1576377239803,0.5
5,2,1498,762.6741193215079,0.5
5,3,1499,763.2709985961579,0.5
5,4,1500,763.630753425122,0.5
5,1,1501,764.1662132329864,0.5
5,2,1502,764.6699667917562,0.5
5,3,1503,765.1726263796717,0.5
5,4,1504,765.4938472145537,0.5
5,1,1505,766.1327332169224,0.5
5,2,1506,766.7505648734115,0.5
5,3,1507,767.1219245747503,0.5
5,4,1508,767.587458336059,0.5
5,1,1509,768.2315769806091,0.5
5,2,1510,768.6360939046882,0.5
5,3,1511,769.0717614077647,0.5
5,4,1512,769.5485864262779,0.5
5,1,1513,770.1293394011863,0.5
5,2,1514,770.5685685713505,0.5
5,3,1515,771.2248728259334,0.5
5,4,1516,771.5586364367587,0.5
5,1,1517,772.1625536813467,0.5
5,2,1518,772.6767103027439,0.5
5,3,1519,773.1980172928085,0.5
5,4,1520,773.7916954530859,0.5
5,1,1521,773.9994676053169,0.5
5,2,1522,774.6955151266004,0.5
5,3,1523,775.1970232113072,0.5
5,4,1524,775.5260860161927,0.5
5,1,1525,776.1607862413905,0.5
5,2,1526,776.5927690815705,0.5
5,3,1527,777.2749216407448,0.5
5,4,1528,777.5778749844432,0.5
5,1,1529,778.1132030026206,0.5
5,2,1530,778.5966879739999,0.5
5,3,1531,779.0509096255676,0.5
5,4,1532,779.4797838005969,0.5
5,1,1533,780.0514494112749,0.5
5,2,1534,780.6491113377128,0.5
5,3,1535,781.1629637267351,0.5
5,4,1536,781.7159620639071,0.5
5,1,1537,782.2397080400146,0.5
5,2,1538,782.6747896771144,0.5
5,3,1539,783.2143893507713,0.5
5,4,1540,783.6871301491917,0.5
5,1,1541,784.024598293667,0.5
5,2,1542,784.6728631490179,0.5
5,3,1543,785.135912261049,0.5
5,4,1544,785.5782419850526,0.5
5,1,1545,786.13594456499,0.5
5,2,1546,786.6704515136428,0.5
5,3,1547,787.1145403933426,0.5
5,4,1548,787.7339043388151,0.5
5,1,1549,788.168843410172,0.5
5,2,1550,788.7221439944212,0.5
5,3,1551,789.2603737687633,0.5
5,4,1552,789.5951475450208,0.5
5,1,1553,790.090253985118,0.5
5,2,1554,790.7504019887443,0.5
5,3,1555,791.0577689014776,0.5
5,4,1556,791.6248947073103,0.5
5,1,1557,792.085986137026,0.5
5,2,1558,792.5356507916941,0.5
5,3,1559,793.1845180395856,0.5
5,4,1560,793.6079705202781,0.5
5,1,1561,794.0419797526075,0.5
5,2,1562,794.7272438087671,0.5
5,3,1563,795.0022779096902,0.5
5,4,1564,795.6199496237865,0.5
5,1,1565,796.2237574187566,0.5
5,2,1566,796.7262287273321,0.5
5,3,1567,797.1774776006121,0.5
5,4,1568,797.5467172342331,0.5
5,1,1569,798.1507794388391,0.5
5,2,1570,798.6702884107635,0.5
5,3,1571,799.0905406128084,0.5
5,4,1572,799.6723844609501,0.5
5,1,1573,799.9869502773813,0.5
5,2,1574,800.4593846465068,0.5
5,3,1575,801.0705045730261,0.5
5,4,1576,801.7040355515542,0.5
5,1,1577,802.2207476975699,0.5
5,2,1578,802.5068047809741,0.5
5,3,1579,803.2815127277231,0.5
5,4,1580,803.6437236010524,0.5
5,1,1581,803.9798717745687,0.5
5,2,1582,804.6650823405627,0.5
5,3,1583,805.261949488672,0.5
5,4,1584,805.5862495144503,0.5
5,1,1585,806.2324333663362,0.5
5,2,1586,806.7789619739592,0.5
5,3,1587,807.1387760824233,0.5
5,4,1588,807.5602047136952,0.5
5,1,1589,808.2517593534193,0.5
5,2,1590,808.7514052367701,0.5
5,3,1591,809.0088868820734,0.5
5,4,1592,809.6245500894323,0.5
5,1,1593,810.2068072477883,0.5
5,2,1594,810.7123413418025,0.5
5,3,1595,811.1058055815197,0.5
5,4,1596,811.5388622885812,0.5
5,1,1597,812.2917928386503,0.5
5,2,1598,812.6436622766221,0.5
5,3,1599,813.116860727137,0.5
5,4,1600,813.575901546389,0.5
5,1,1601,814.1145735246258,0.5
5,2,1602,814.4772609382114,0.5
5,3,1603,815.2346243340684,0.5
5,4,1604,815.6076378525933,0.5
5,1,1605,815.9246539563927,0.5
5,2,1606,816.53624084305,0.5
5,3,1607,817.2304815380027,0.5
5,4,1608,817.6204996461848,0.5
5,1,1609,818.055846408907,0.5
5,2,1610,818.647964131557,0.5
5,3,1611,819.104855048231,0.5
5,4,1612,819.6457727015763,0.5
5,1,1613,820.1666828161342,0.5
5,2,1614,820.5530897464084,0.5
5,3,1615,821.0771183549114,0.5
5,4,1616,821.5612837376234,0.5
5,1,1617,822.0642314044153,0.5
5,2,1618,822.5719271679767,0.5
5,3,1619,823.1056899965014,0.5
5,4,1620,823.5739422669635,0.5
5,1,1621,824.1507138155191,0.5
5,2,1622,824.603361282682,0.5
5,3,1623,825.0640676525812,0.5
5,4,1624,825.4421720923401,0.5
5,1,1625,826.0444129380377,0.5
5,2,1626,826.5982722188688,0.5
5,3,1627,827.2304844064515,0.5
5,4,1628,827.6277291733239,0.5
5,1,1629,827.9833925420127,0.5
5,2,1630,828.6445225217064,0.5
5,3,1631,829.0894724144043,0.5
5,4,1632,829.6918225791345,0.5
5,1,1633,829.9884810068252,0.5
5,2,1634,830.75584269687,0.5
5,3,1635,831.1794258269691,0.5
5,4,1636,831.6138416473489,0.5
5,1,1637,831.9803404797752,0.5
5,2,1638,832.488631286938,0.5
5,3,1639,833.2032627138781,0.5
5,4,1640,833.7150441914703,0.5
5,1,1641,834.2388841918428,0.5
5,2,1642,834.8014520218331,0.5
5,3,1643,835.2096400423858,0.5
5,4,1644,835.6754746030799,0.5
5,1,1645,836.373570956816,0.5
5,2,1646,836.5801790244711,0.5
5,3,1647,837.1246560903529,0.5
5,4,1648,837.4805983875435,0.5
5,1,1649,838.1971731461596,0.5
5,2,1650,838.6143797918079,0.5
5,3,1651,839.0727090107885,0.5
5,4,1652,839.5747849073479,0.5
5,1,1653,840.055226303829,0.5
5,2,1654,840.6178315691278,0.5
5,3,1655,840.9905419597854,0.5
5,4,1656,841.4995492675972,0.5
5,1,1657,842.0240093083158,0.5
5,2,1658,842.5727142666884,0.5
5,3,1659,843.0883282504795,0.5
5,4,1660,843.4298382637324,0.5
5,1,1661,844.083209229755,0.5
5,2,1662,844.5505991897921,0.5
5,3,1663,845.213001468992,0.5
5,4,1664,845.544726474062,0.5
5,1,1665,846.2351225000451,0.5
5,2,1666,846.8089133015026,0.5
5,3,1667,847.2514067759926,0.5
5,4,1668,847.5365505234465,0.5
5,1,1669,848.186670108297,0.5
5,2,1670,848.5382711211029,0.5
5,3,1671,849.0521742868374,0.5
5,4,1672,849.558887211429,0.5
5,1,1673,850.1483391147158,0.5
5,2,1674,850.5473316802858,0.5
5,3,1675,851.1385925499499,0.5
5,4,1676,851.7609718985261,0.5
5,1,1677,852.0245455431906,0.5
5,2,1678,852.473908227374,0.5
5,3,1679,853.0707111411706,0.5
5,4,1680,853.7775237920298,0.5
5,1,1681,854.2035822267799,0.5
5,2,1682,854.5492704377355,0.5
5,3,1683,855.0301795033292,0.5
5,4,1684,855.6670911488827,0.5
5,1,1685,856.1444854186893,0.5
5,2,1686,856.6970024462969,0.5
5,3,1687,857.019200700863,0.5
5,4,1688,857.6263439046114,0.5
5,1,1689,858.2243221180472,0.5
5,2,1690,858.7475880578597,0.5
5,3,1691,859.010847797941,0.5
5,4,1692,859.6261904362442,0.5
5,1,1693,860.1061277398079,0.5
5,2,1694,860.5510445759415,0.5
5,3,1695,861.0611794945138,0.5
5,4,1696,861.6914270739791,0.5
5,1,1697,862.0581281003149,0.5
5,2,1698,862.6224012545734,0.5
5,3,1699,863.1833977886043,0.5
5,4,1700,863.8099692165559,0.5
5,1,1701,864.1646612839417,0.5
5,2,1702,864.7068052552501,0.5
5,3,1703,865.1610200759394,0.5
5,4,1704,865.61416558659,0.5
5,1,1705,866.1123807249597,0.5
5,2,1706,866.6230958284117,0.5
5,3,1707,866.9207685129289,0.5
5,4,1708,867.6020222464273,0.5
5,1,1709,868.1785535504604,0.5
5,2,1710,868.5610281674543,0.5
5,3,1711,869.2800058762699,0.5
5,4,1712,869.6472445341637,0.5
5,1,1713,870.1216073662833,0.5
5,2,1714,870.7183113803479,0.5
5,3,1715,871.1911322742267,0.5
5,4,1716,871.7480069982694,0.5
5,1,1717,872.2674848465401,0.5
5,2,1718,872.781255596201,0.5
5,3,1719,873.1804106812689,0.5
5,4,1720,873.5310293019254,0.5
5,1,1721,874.110891772432,0.5
5,2,1722,874.7986247962345,0.5
5,3,1723,875.1606639473397,0.5
5,4,1724,875.5913070235955,0.5
5,1,1725,876.0802356779627,0.5
5,2,1726,876.5269800049637,0.5
5,3,1727,877.226658548725,0.5
5,4,1728,877.5895557339677,0.5
5,1,1729,878.0364448060719,0.5
5,2,1730,878.5477368828647,0.5
5,3,1731,878.8737983299109,0.5
5,4,1732,879.7053369019059,0.5
5,1,1733,880.1109861976154,0.5
5,2,1734,880.5118554301436,0.5
5,3,1735,881.2734400922473,0.5
5,4,1736,881.6393763504195,0.5
5,1,1737,881.9105774555586,0.5
5,2,1738,882.7069060375657,0.5
5,3,1739,883.0336492528854,0.5
5,4,1740,883.6942687458675,0.5
5,1,1741,884.185236638974,0.5
5,2,1742,884.6484614992668,0.5
5,3,1743,885.009554110894,0.5
5,4,1744,885.5114619912832,0.5
5,1,1745,886.1298348940417,0.5
5,2,1746,886.5405874409327,0.5
5,3,1747,887.2566576169336,0.5
5,4,1748,887.624578135811,0.5
5,1,1749,888.0342386527865,0.5
5,2,1750,888.7345807154317,0.5
5,3,1751,888.9436514906912,0.5
5,4,1752,889.6215416021495,0.5
5,1,1753,890.1903421190893,0.5
5,2,1754,890.5318274592523,0.5
5,3,1755,891.091482583854,0.5
5,4,1756,891.567285264133,0.5
5,1,1757,892.022279873072,0.5
5,2,1758,892.6423713993393,0.5
5,3,1759,893.2198273482694,0.5
5,4,1760,893.8350994016324,0.5
5,1,1761,894.2109205411457,0.5
5,2,1762,894.6077908407325,0.5
5,3,1763,895.2461900497586,0.5
5,4,1764,895.5218119608849,0.5
5,1,1765,896.0810960168885,0.5
5,2,1766,896.7299879125916,0.5
5,3,1767,897.0689197878633,0.5
5,4,1768,897.6405017484593,0.5
5,1,1769,898.0646121336807,0.5
5,2,1770,898.6131612461064,0.5
5,3,1771,899.127801621072,0.5
5,4,1772,899.6818586124198,0.5
5,1,1773,900.1512954063982,0.5
5,2,1774,900.7062241962033,0.5
5,3,1775,901.1739371236839,0.5
5,4,1776,901.6147389741132,0.5
5,1,1777,902.0737963199794,0.5
5,2,1778,902.5432663840179,0.5
5,3,1779,902.8619634534841,0.5
5,4,1780,903.6232162383726,0.5
5,1,1781,904.020419982488,0.5
5,2,1782,904.5471105967729,0.5
5,3,1783,905.1046712988948,0.5
5,4,1784,905.5826178998415,0.5
5,1,1785,906.1894858688628,0.5
5,2,1786,906.618062593723,0.5
5,3,1787,907.2974048310775,0.5
5,4,1788,907.8541306535376,0.5
5,1,1789,908.1041144403436,0.5
5,2,1790,908.550025963608,0.5
5,3,1791,908.9584009983201,0.5
5,4,1792,909.8175054740015,0.5
5,1,1793,910.0623316368586,0.5
5,2,1794,910.5806965392983,0.5
5,3,1795,911.0647601616886,0.5
5,4,1796,911.6020584694677,0.5
5,1,1797,912.0870305732041,0.5
5,2,1798,912.71740456652,0.5
5,3,1799,912.8601425012976,0.5
5,4,1800,913.615961973771,0.5
5,1,1801,914.2065243381846,0.5
5,2,1802,914.5656856271225,0.5
5,3,1803,915.1935571828411,0.5
5,4,1804,915.6436751611739,0.5
5,1,1805,916.0629452233844,0.5
5,2,1806,916.4535044029789,0.5
5,3,1807,917.1753780984643,0.5
5,4,1808,917.6665554839298,0.5
5,1,1809,918.0606622022102,0.5
5,2,1810,918.7107136824422,0.5
5,3,1811,919.0862187801512,0.5
5,4,1812,919.7381683598462,0.5
5,1,1813,920.1650251705701,0.5
5,2,1814,920.7827247118024,0.5
5,3,1815,921.1710263928832,0.5
5,4,1816,921.6375274646534,0.5
5,1,1817,921.9462673184128,0.5
5,2,1818,922.6400925988835,0.5
5,3,1819,923.1108022316507,0.5
5,4,1820,923.7962412571494,0.5
5,1,1821,924.1560717704491,0.5
5,2,1822,924.7129758542351,0.5
5,3,1823,925.2751138167243,0.5
5,4,1824,925.7686772036072,0.5
5,1,1825,926.1260248183513,0.5
5,2,1826,926.8476175660935,0.5
5,3,1827,927.0841160759342,0.5
5,4,1828,927.7677737449112,0.5
5,1,1829,928.0600678791932,0.5
5,2,1830,928.7207279822966,0.5
5,3,1831,929.0383447297854,0.5
5,4,1832,929.6965985974999,0.5
5,1,1833,930.049332209653,0.5
5,2,1834,930.531050459733,0.5
5,3,1835,931.0380940029917,0.5
5,4,1836,931.6845228717675,0.5
5,1,1837,932.1841738341154,0.5
5,2,1838,932.6837446259946,0.5
5,3,1839,933.156858242609,0.5
5,4,1840,933.5863209501933,0.5
5,1,1841,934.0625830161524,0.5
5,2,1842,934.5312198209447,0.5
5,3,1843,935.0252277589607,0.5
5,4,1844,935.7560280095145,0.5
5,1,1845,936.0288404001043,0.5
5,2,1846,936.5415109898508,0.5
5,3,1847,937.0349082593196,0.5
5,4,1848,937.5020550514544,0.5
5,1,1849,938.1651902501017,0.5
5,2,1850,938.5811333416389,0.5
5,3,1851,939.1183450765622,0.5
5,4,1852,939.6230716658881,0.5
5,1,1853,940.1635914710583,0.5
5,2,1854,940.6448522218124,0.5
5,3,1855,941.2531048298388,0.5
5,4,1856,941.5679340313897,0.5
5,1,1857,942.0755123254999,0.5
5,2,1858,942.6258322276003,0.5
5,3,1859,943.1273964916052,0.5
5,4,1860,943.4864318885562,0.5
5,1,1861,943.9770597246683,0.5
5,2,1862,944.6206473752152,0.5
5,3,1863,945.2733047712148,0.5
5,4,1864,945.7832005277754,0.5
5,1,1865,946.0230042315834,0.5
5,2,1866,946.5916746824334,0.5
5,3,1867,947.1509772135431,0.5
5,4,1868,947.665116708927,0.5
5,1,1869,948.0373646019154,0.5
5,2,1870,948.8049735288319,0.5
5,3,1871,949.0776990191503,0.5
5,4,1872,949.6716142478159,0.5
5,1,1873,950.101798667407,0.5
5,2,1874,950.6022898298495,0.5
5,3,1875,951.2103952569234,0.5
5,4,1876,951.733222907614,0.5
5,1,1877,952.2027992043005,0.5
5,2,1878,952.5464078116458,0.5
5,3,1879,953.0001659533782,0.5
5,4,1880,953.9007565307284,0.5
5,1,1881,954.1654222736707,0.5
5,2,1882,954.5449387041996,0.5
5,3,1883,955.2289466562523,0.5
5,4,1884,955.5441355943665,0.5
5,1,1885,956.3315671038866,0.5
5,2,1886,956.5939532456816,0.5
5,3,1887,957.2206136122118,0.5
5,4,1888,957.630236036187,0.5
5,1,1889,957.9823131149486,0.5
5,2,1890,958.5363305477889,0.5
5,3,1891,959.0579689632937,0.5
5,4,1892,959.5662429810443,0.5
5,1,1893,960.15347183216,0.5
5,2,1894,960.3915437617334,0.5
5,3,1895,961.1541523954801,0.5
5,4,1896,961.437147027622,0.5
5,1,1897,962.1705185798274,0.5
5,2,1898,962.5546701258761,0.5
5,3,1899,963.14818693715,0.5
5,4,1900,963.5013291144838,0.5
5,1,1901,964.071792435709,0.5
5,2,1902,964.4300826832163,0.5
5,3,1903,965.0101039164388,0.5
5,4,1904,965.7748681855251,0.5
5,1,1905,966.2775086332981,0.5
5,2,1906,966.5103064309342,0.5
5,3,1907,967.100868787174,0.5
5,4,1908,967.680557587156,0.5
5,1,1909,968.1427725685917,0.5
5,2,1910,968.5771342922831,0.5
5,3,1911,968.9790159959499,0.5
5,4,1912,969.7224278518703,0.5
5,1,1913,970.0839412084031,0.5
5,2,1914,970.470178364501,0.5
5,3,1915,971.1302059017968,0.5
5,4,1916,971.6003676775274,0.5
5,1,1917,972.0838613051607,0.5
5,2,1918,972.6473811750847,0.5
5,3,1919,973.1134399255454,0.5
5,4,1920,973.7468551989148,0.5
5,1,1921,974.0434017238769,0.5
5,2,1922,974.5576436784539,0.5
5,3,1923,975.2118815049168,0.5
5,4,1924,975.884258087415,0.5
5,1,1925,976.3686109868662,0.5
5,2,1926,976.7079147067511,0.5
5,3,1927,977.0996695714988,0.5
5,4,1928,977.5813210027185,0.5
5,1,1929,978.0960166953579,0.5
5,2,1930,978.4606025734638,0.5
5,3,1931,979.2030193685616,0.5
5,4,1932,979.7668601822664,0.5
5,1,1933,980.1212207009318,0.5
5,2,1934,980.8440154154499,0.5
5,3,1935,981.4073327886825,0.5
5,4,1936,981.7232336269442,0.5
5,1,1937,982.0676882801259,0.5
5,2,1938,982.5489048872239,0.5
5,3,1939,983.2121319426783,0.5
5,4,1940,983.7400526341527,0.5
5,1,1941,984.0690401550776,0.5
5,2,1942,984.5187707306085,0.5
5,3,1943,984.9636532183022,0.5
5,4,1944,985.5303607548682,0.5
5,1,1945,986.0929050495954,0.5
5,2,1946,986.7437723167978,0.5
5,3,1947,987.0774526855332,0.5
5,4,1948,987.3279682094785,0.5
5,1,1949,988.0692024833477,0.5
5,2,1950,988.601410100296,0.5
5,3,1951,989.0992176949651,0.5
5,4,1952,989.3763790277497,0.5
5,1,1953,990.100610145586,0.5
5,2,1954,990.7667285057538,0.5
5,3,1955,991.0881090944309,0.5
5,4,1956,991.5672450116529,0.5
5,1,1957,992.0575093401623,0.5
5,2,1958,992.6500471113901,0.5
5,3,1959,992.9823930786332,0.5
5,4,1960,993.5213756512464,0.5
5,1,1961,994.2469344130801,0.5
5,2,1962,994.7018315075893,0.5
5,3,1963,995.0804826460176,0.5
5,4,1964,995.683357728541,0.5
5,1,1965,996.0427584650303,0.5
5,2,1966,996.5415136152212,0.5
5,3,1967,997.0394820761728,0.5
5,4,1968,997.4777471567187,0.5
5,1,1969,998.1252531158106,0.5
5,2,1970,998.8337414724217,0.5
5,3,1971,998.9349668025583,0.5
5,4,1972,999.803325601893,0.5
5,1,1973,999.8632192449921,0.5
5,2,1974,1000.6846334513092,0.5
5,3,1975,1000.9490057434556,0.5
5,4,1976,1001.6858419674206,0.5
5,1,1977,1002.0534339213928,0.5
5,2,1978,1002.7065395973606,0.5
5,3,1979,1003.0542501502263,0.5
5,4,1980,1003.6840514089832,0.5
5,1,1981,1004.1130821277684,0.5
5,2,1982,1004.7555375811659,0.5
5,3,1983,1005.1153022692995,0.5
5,4,1984,1005.6554022950921,0.5
5,1,1985,1006.1402761859553,0.5
5,2,1986,1006.7220255119314,0.5
5,3,1987,1007.2277838986558,0.5
5,4,1988,1007.6383141390037,0.5
5,1,1989,1007.9610682265868,0.5
5,2,1990,1008.5368016495324,0.5
5,3,1991,1009.2127873413509,0.5
5,4,1992,1009.4794377909492,0.5
5,1,1993,1010.0606900121977,0.5
5,2,1994,1010.5732878818565,0.5
5,3,1995,1011.1109127921221,0.5
5,4,1996,1011.5966337063093,0.5
5,1,1997,1012.1379220967538,0.5
5,2,1998,1012.527261117761,0.5
5,3,1999,1013.0471846051017,0.5
5,4,2000,1013.8117659828043,0.5
5,1,2001,1014.2743707249338,0.5
5,2,2002,1014.6854606659684,0.5
5,3,2003,1015.1956470968859,0.5
5,4,2004,1015.6602914865246,0.5
5,1,2005,1016.127630889737,0.5
5,2,2006,1016.5459393099798,0.5
5,3,2007,1017.2777858435186,0.5
5,4,2008,1017.8196589318945,0.5
5,1,2009,1018.0774549202823,0.5
5,2,2010,1018.7424890182937,0.5
5,3,2011,1019.0888876515248,0.5
5,4,2012,1019.552807745972,0.5
5,1,2013,1020.0878319580538,0.5
5,2,2014,1020.5937023156508,0.5
5,3,2015,1021.1910975327171,0.5
5,4,2016,1021.5863257330809,0.5
5,1,2017,1022.2163018194959,0.5
5,2,2018,1022.5577553455304,0.5
5,3,2019,1023.124825981257,0.5
5,4,2020,1023.5175243504583,0.5
5,1,2021,1024.0003846719192,0.5
5,2,2022,1024.667458193125,0.5
5,3,2023,1025.1415780099114,0.5
5,4,2024,1025.5847077103665,0.5
5,1,2025,1026.0380458607856,0.5
5,2,2026,1026.5146353084683,0.5
5,3,2027,1027.1665593748567,0.5
5,4,2028,1027.5617869573011,0.5
5,1,2029,1028.2942506904653,0.5
5,2,2030,1028.6490101982583,0.5
5,3,2031,1029.1841758557243,0.5
5,4,2032,1029.7724765733324,0.5
5,1,2033,1030.0487880644948,0.5
5,2,2034,1030.6765086428513,0.5
5,3,2035,1031.181831001786,0.5
5,4,2036,1031.5799400872224,0.5
5,1,2037,1031.978166860015,0.5
5,2,2038,1032.4160231160906,0.5
5,3,2039,1033.0410217794029,0.5
5,4,2040,1033.7433153778416,0.5
5,1,2041,1034.0534645694058,0.5
5,2,2042,1034.7278060077142,0.5
5,3,2043,1035.0555311520127,0.5
5,4,2044,1035.6362828296928,0.5
5,1,2045,1036.1847493527018,0.5
5,2,2046,1036.7348744915923,0.5
5,3,2047,1037.085732480159,0.5
5,4,2048,1037.567714094018,0.5
5,1,2049,1037.9338751848595,0.5
5,2,2050,1038.588880773461,0.5
5,3,2051,1039.463941939789,0.5
5,4,2052,1039.6100581433345,0.5
5,1,2053,1039.989715989198,0.5
5,2,2054,1040.6167316454191,0.5
5,3,2055,1041.2058991163776,0.5
5,4,2056,1041.5719757143697,0.5
5,1,2057,1042.0231459429983,0.5
5,2,2058,1042.8859826113746,0.5
5,3,2059,1043.1719213926708,0.5
5,4,2060,1043.7878882233654,0.5
5,1,2061,1044.0946947904722,0.5
5,2,2062,1044.8120647136707,0.5
5,3,2063,1045.225467853235,0.5
5,4,2064,1045.685842482271,0.5
5,1,2065,1046.0118506237143,0.5
5,2,2066,1046.5611534460231,0.5
5,3,2067,1047.1797306126357,0.5
5,4,2068,1047.5999967689988,0.5
5,1,2069,1048.1719790448187,0.5
5,2,2070,1048.5870467965663,0.5
5,3,2071,1049.176874665818,0.5
5,4,2072,1049.5691999165163,0.5
5,1,2073,1050.1797511981129,0.5
5,2,2074,1050.5338737920497,0.5
5,3,2075,1051.1004451587069,0.5
5,4,2076,1051.6132244237638,0.5
5,1,2077,1052.0445428883634,0.5
5,2,2078,1052.5705512544407,0.5
5,3,2079,1053.1627307640092,0.5
5,4,2080,1053.705509322761,0.5
5,1,2081,1054.1597966759907,0.5
5,2,2082,1054.6854009907413,0.5
5,3,2083,1055.1433055188616,0.5
5,4,2084,1055.5652354122467,0.5
5,1,2085,1055.9620391689675,0.5
5,2,2086,1056.581770198725,0.5
5,3,2087,1057.1225628445234,0.5
5,4,2088,1057.571945464764,0.5
5,1,2089,1058.290010849834,0.5
5,2,2090,1058.6623646197431,0.5
5,3,2091,1059.12557296781,0.5
5,4,2092,1059.6894320743852,0.5
5,1,2093,1060.336970680502,0.5
5,2,2094,1060.6065705647165,0.5
5,3,2095,1061.0383007650291,0.5
5,4,2096,1061.666909624589,0.5
5,1,2097,1062.019795951623,0.5
5,2,2098,1062.5393891353126,0.5
5,3,2099,1063.2771254831525,0.5
5,4,2100,1063.7643057872215,0.5
5,1,2101,1064.199749179514,0.5
5,2,2102,1064.6737121836281,0.5
5,3,2103,1065.0126242320773,0.5
5,4,2104,1065.5538602500737,0.5
5,1,2105,1066.2670275427372,0.5
5,2,2106,1066.5840327919113,0.5
5,3,2107,1067.054732713834,0.5
5,4,2108,1067.6157310458627,0.5
5,1,2109,1068.1924288396497,0.5
5,2,2110,1068.6139749382735,0.5
5,3,2111,1069.1169264317707,0.5
5,4,2112,1069.4169178307986,0.5
5,1,2113,1070.1276437496167,0.5
5,2,2114,1070.734466552645,0.5
5,3,2115,1071.1278653618733,0.5
5,4,2116,1071.8417186864356,0.5
5,1,2117,1072.06249356436,0.5
5,2,2118,1072.5857731873875,0.5
5,3,2119,1073.0676723008287,0.5
5,4,2120,1073.564878161381,0.5
5,1,2121,1074.188417414272,0.5
5,2,2122,1074.6072343134242,0.5
5,3,2123,1075.3291592424807,0.5
5,4,2124,1075.6594428816784,0.5
5,1,2125,1076.047527123539,0.5
5,2,2126,1076.5354637299517,0.5
5,3,2127,1077.3013941615277,0.5
5,4,2128,1077.656796943311,0.5
5,1,2129,1078.2652489678933,0.5
5,2,2130,1078.641675681124,0.5
5,3,2131,1079.1363127178352,0.5
5,4,2132,1079.7687029521355,0.5
5,1,2133,1080.1720042596942,0.5
5,2,2134,1080.6709034586838,0.5
5,3,2135,1081.0941975357805,0.5
5,4,2136,1081.7218669653619,0.5
5,1,2137,1082.1272987036234,0.5
5,2,2138,1082.579218037753,0.5
5,3,2139,1083.3499736577594,0.5
5,4,2140,1083.604764130162,0.5
5,1,2141,1084.0556886900592,0.5
5,2,2142,1084.7484678922465,0.5
5,3,2143,1085.2025974695039,0.5
5,4,2144,1085.568436599824,0.5
5,1,2145,1086.1268398771283,0.5
5,2,2146,1086.7016174672021,0.5
5,3,2147,1087.1558552262097,0.5
5,4,2148,1087.7133245342077,0.5
5,1,2149,1088.134066509807,0.5
5,2,2150,1088.7165329653112,0.5
5,3,2151,1089.103832711225,0.5
5,4,2152,1089.570130826351,0.5
5,1,2153,1090.2400255256478,0.5
5,2,2154,1090.6638334049087,0.5
5,3,2155,1091.2034212106234,0.5
5,4,2156,1091.7571580932176,0.5
5,1,2157,1092.077468149786,0.5
5,2,2158,1092.6879627528285,0.5
5,3,2159,1093.3667242021252,0.5
5,4,2160,1093.6187117714348,0.5
5,1,2161,1094.0140857836548,0.5
5,2,2162,1094.7169291820912,0.5
5,3,2163,1094.9682466520394,0.5
5,4,2164,1095.5249604441112,0.5
5,1,2165,1096.1353466529354,0.5
5,2,2166,1096.6318496888036,0.5
5,3,2167,1097.153546905869,0.5
5,4,2168,1097.855413245644,0.5
5,1,2169,1098.143186306112,0.5
5,2,2170,1098.5769883089586,0.5
5,3,2171,1099.0706108762504,0.5
5,4,2172,1099.58911497331,0.5
5,1,2173,1100.0133549875109,0.5
5,2,2174,1100.6907305534432,0.5
5,3,2175,1101.1648951951886,0.5
5,4,2176,1101.681401434294,0.5
5,1,2177,1102.214793128737,0.5
5,2,2178,1102.6966520967756,0.5
5,3,2179,1102.9965777701984,0.5
5,4,2180,1103.6066022186776,0.5
5,1,2181,1104.1107207180828,0.5
5,2,2182,1104.7724507757318,0.5
5,3,2183,1105.2812360618323,0.5
5,4,2184,1105.5921230973888,0.5
5,1,2185,1106.0355969806392,0.5
5,2,2186,1106.6505777940833,0.5
5,3,2187,1107.1028538833061,0.5
5,4,2188,1107.626369049015,0.5
5,1,2189,1108.2562851349483,0.5
5,2,2190,1108.6616125012233,0.5
5,3,2191,1109.0867399138153,0.5
5,4,2192,1109.5688413795783,0.5
5,1,2193,1109.991121934788,0.5
5,2,2194,1110.69096554579,0.5
5,3,2195,1111.1629435012721,0.5
5,4,2196,1111.6910751045787,0.5
5,1,2197,1112.1330463644458,0.5
5,2,2198,1112.5291026988425,0.5
5,3,2199,1113.1402940454238,0.5
5,4,2200,1113.748673955005,0.5
5,1,2201,1114.1405495831893,0.5
5,2,2202,1114.79899373992,0.5
5,3,2203,1115.159949989621,0.5
5,4,2204,1115.8314941535891,0.5
5,1,2205,1116.3396249842149,0.5
5,2,2206,1116.5449658834873,0.5
5,3,2207,1117.0700543744558,0.5
5,4,2208,1117.5890197030926,0.5
5,1,2209,1117.9639301748268,0.5
5,2,2210,1118.6811214497043,0.5
5,3,2211,1119.178385395924,0.5
5,4,2212,1119.6539359764104,0.5
5,1,2213,1120.0123742037083,0.5
5,2,2214,1120.7935739700772,0.5
5,3,2215,1120.946682802612,0.5
5,4,2216,1121.5024273749816,0.5
5,1,2217,1122.223342451287,0.5
