curve_label,zero_index,imaginary_part,real_part
11a2,2375,1899.6935332547107,0.5
11a3,2376,1900.3621118272993,0.5
11a1,2377,1901.251096486041,0.5
11a2,2378,1902.082312922651,0.5
11a3,2379,1902.6426982072087,0.5
11a1,2380,1903.6686843030254,0.5
11a2,2381,1904.6403789855842,0.5
11a3,2382,1905.1090563624796,0.5
11a1,2383,1906.1164983369713,0.5
11a2,2384,1906.9078371614542,0.5
11a3,2385,1907.4245136645834,0.5
11a1,2386,1908.4434835639877,0.5
11a2,2387,1909.2834642538498,0.5
11a3,2388,1910.2842308623135,0.5
11a1,2389,1910.842018348174,0.5
11a2,2390,1911.7533673737414,0.5
11a3,2391,1912.3911071263929,0.5
11a1,2392,1913.3422419082071,0.5
11a2,2393,1914.2285752460418,0.5
11a3,2394,1914.648800756165,0.5
11a1,2395,1915.718483892375,0.5
11a2,2396,1916.577654159877,0.5
11a3,2397,1917.2777100670653,0.5
11a1,2398,1918.1339104121248,0.5
11a2,2399,1919.0112322866014,0.5
11a3,2400,1919.4931461512538,0.5
11a1,2401,1920.556392427648,0.5
11a2,2402,1921.4765209920959,0.5
11a3,2403,1922.0341939173,0.5
11a1,2404,1922.8037159871014,0.5
11a2,2405,1923.603261381915,0.5
11a3,2406,1924.5432518741738,0.5
11a1,2407,1925.5121909820998,0.5
11a2,2408,1926.4106385430937,0.5
11a3,2409,1927.135433662147,0.5
11a1,2410,1927.6481205333596,0.5
11a2,2411,1928.370959696134,0.5
11a3,2412,1929.068874427238,0.5
11a1,2413,1930.166916822871,0.5
11a2,2414,1931.3406876259803,0.5
11a3,2415,1931.7309446608708,0.5
11a1,2416,1932.5513908165005,0.5
11a2,2417,1933.293527713928,0.5
11a3,2418,1934.1834150437448,0.5
11a1,2419,1934.8066977925143,0.5
11a2,2420,1935.7487065926075,0.5
11a3,2421,1936.4550783145044,0.5
11a1,2422,1937.3715774173052,0.5
11a2,2423,1938.0981769065615,0.5
11a3,2424,1938.9778997084738,0.5
11a1,2425,1939.5632386334514,0.5
11a2,2426,1940.663478861528,0.5
11a3,2427,1941.445854783427,0.5
11a1,2428,1942.0551756080936,0.5
11a2,2429,1942.8154066585637,0.5
11a3,2430,1943.5104844013265,0.5
11a1,2431,1944.3252921287126,0.5
11a2,2432,1945.241244455767,0.5
11a3,2433,1946.1231000067125,0.5
11a1,2434,1946.9302072831988,0.5
11a2,2435,1947.9614336462275,0.5
11a3,2436,1948.4232176293028,0.5
11a1,2437,1949.2083250603441,0.5
11a2,2438,1950.086020328062,0.5
11a3,2439,1950.7625906820338,0.5
11a1,2440,1951.929393622962,0.5
11a2,2441,1952.7689121096762,0.5
11a3,2442,1953.4188361498352,0.5
11a1,2443,1954.2396131559462,0.5
11a2,2444,1954.8757424823361,0.5
11a3,2445,1955.8009249101644,0.5
11a1,2446,1956.6872489654286,0.5
11a2,2447,1957.2517681842369,0.5
11a3,2448,1958.3149168763648,0.5
11a1,2449,1958.896430502974,0.5
11a2,2450,1959.685261308421,0.5
11a3,2451,1960.3684080622597,0.5
11a1,2452,1961.3331065625407,0.5
11a2,2453,1962.2680094701257,0.5
11a3,2454,1962.5610237135393,0.5
11a1,2455,1963.751478284471,0.5
11a2,2456,1964.608882021473,0.5
11a3,2457,1965.317878814403,0.5
11a1,2458,1965.8048691720694,0.5
11a2,2459,1966.6961514154586,0.5
11a3,2460,1967.688004516811,0.5
11a1,2461,1968.2490201804567,0.5
11a2,2462,1969.7027826438755,0.5
11a3,2463,1970.2946612064302,0.5
11a1,2464,1970.7445042116394,0.5
11a2,2465,1971.8309972648938,0.5
11a3,2466,1972.6005057868788,0.5
11a1,2467,1973.245617630513,0.5
11a2,2468,1974.247437176592,0.5
11a3,2469,1974.5870296514852,0.5
11a1,2470,1975.6487265860098,0.5
11a2,2471,1976.4216085943171,0.5
11a3,2472,1977.5696209467824,0.5
11a1,2473,1977.9559430679794,0.5
11a2,2474,1979.0028014319214,0.5
11a3,2475,1979.5968757013657,0.5
11a1,2476,1980.6594124713672,0.5
11a2,2477,1981.235259204801,0.5
11a3,2478,1981.9178381838387,0.5
11a1,2479,1982.8955080896842,0.5
11a2,2480,1983.8265769048617,0.5
11a3,2481,1984.5784158172328,0.5
11a1,2482,1985.0760747625175,0.5
11a2,2483,1985.8602795677207,0.5
11a3,2484,1986.8034895493422,0.5
11a1,2485,1987.5522600697605,0.5
11a2,2486,1988.3646925601663,0.5
11a3,2487,1989.2308164933352,0.5
11a1,2488,1990.1887831276365,0.5
11a2,2489,1990.858569062019,0.5
11a3,2490,1991.5222815416787,0.5
11a1,2491,1992.362423419881,0.5
11a2,2492,1993.36656693981,0.5
11a3,2493,1994.083316402273,0.5
11a1,2494,1994.7932156578645,0.5
11a2,2495,1995.7947252369427,0.5
11a3,2496,1996.621054442204,0.5
11a1,2497,1997.4148328003412,0.5
11a2,2498,1998.0848553760563,0.5
11a3,2499,1998.7650340609105,0.5
11a1,2500,1999.666184116882,0.5
11a2,2501,2000.3935368276398,0.5
11a3,2502,2000.9050033199192,0.5
11a1,2503,2002.064595198312,0.5
11a2,2504,2002.57767086797,0.5
11a3,2505,2003.591106729738,0.5
11a1,2506,2004.4125727658811,0.5
11a2,2507,2005.5317002932356,0.5
11a3,2508,2005.9221413387622,0.5
11a1,2509,2006.934986703892,0.5
11a2,2510,2007.6526352282633,0.5
11a3,2511,2008.5691140752879,0.5
11a1,2512,2009.2005499093498,0.5
11a2,2513,2009.8632003798427,0.5
11a3,2514,2010.9160584127499,0.5
11a1,2515,2011.702588031545,0.5
11a2,2516,2012.5281676927634,0.5
11a3,2517,2013.2550130130148,0.5
11a1,2518,2014.0466231706082,0.5
11a2,2519,2015.0206500748961,0.5
11a3,2520,2015.8068766405404,0.5
11a1,2521,2016.3793640117196,0.5
11a2,2522,2017.2777417763955,0.5
11a3,2523,2017.919719418634,0.5
11a1,2524,2018.9851883857843,0.5
11a2,2525,2019.7693159351434,0.5
11a3,2526,2020.7123590407814,0.5
11a1,2527,2021.4105242762919,0.5
11a2,2528,2022.1267986210862,0.5
11a3,2529,2023.2869093662598,0.5
11a1,2530,2023.752101759804,0.5
11a2,2531,2024.5833603722203,0.5
11a3,2532,2025.0284441810868,0.5
11a1,2533,2026.2218301614628,0.5
11a2,2534,2027.2624939642044,0.5
11a3,2535,2027.7429798360754,0.5
11a1,2536,2028.6175880394612,0.5
11a2,2537,2029.466388793804,0.5
11a3,2538,2030.3703211282013,0.5
11a1,2539,2030.991401881822,0.5
11a2,2540,2031.4626377939576,0.5
11a3,2541,2032.5343477024055,0.5
11a1,2542,2033.4165502683052,0.5
11a2,2543,2034.204641691216,0.5
11a3,2544,2034.877138616196,0.5
11a1,2545,2035.6448574223502,0.5
11a2,2546,2036.4457913043648,0.5
11a3,2547,2037.2776262466614,0.5
11a1,2548,2038.119672486317,0.5
11a2,2549,2038.9813366018732,0.5
11a3,2550,2039.75638581088,0.5
11a1,2551,2040.4352179200241,0.5
11a2,2552,2041.1216825554523,0.5
11a3,2553,2042.1567460271806,0.5
11a1,2554,2042.8565753902842,0.5
11a2,2555,2043.9411026700463,0.5
11a3,2556,2044.6368188794459,0.5
11a1,2557,2045.3511342124375,0.5
11a2,2558,2045.9866671254858,0.5
11a3,2559,2046.6973112336725,0.5
11a1,2560,2047.7003576261236,0.5
11a2,2561,2048.5219160804677,0.5
11a3,2562,2049.0394842499045,0.5
11a1,2563,2050.1710326453367,0.5
11a2,2564,2050.9074032166027,0.5
11a3,2565,2051.299375176347,0.5
11a1,2566,2052.371619457713,0.5
11a2,2567,2053.1815716425026,0.5
11a3,2568,2053.9169801985863,0.5
11a1,2569,2054.9581239154027,0.5
11a2,2570,2055.968235628879,0.5
11a3,2571,2056.569535858237,0.5
11a1,2572,2057.3948342616172,0.5
11a2,2573,2057.9836190775322,0.5
11a3,2574,2058.9764517694284,0.5
11a1,2575,2059.6724977215727,0.5
11a2,2576,2060.5001185806996,0.5
11a3,2577,2061.20945607508,0.5
11a1,2578,2061.863266823602,0.5
11a2,2579,2063.0379384615244,0.5
11a3,2580,2063.724200340879,0.5
11a1,2581,2064.4656317669287,0.5
11a2,2582,2065.5738282194557,0.5
11a3,2583,2065.95054730084,0.5
11a1,2584,2066.9960336351883,0.5
11a2,2585,2068.0079584193,0.5
11a3,2586,2068.56282759002,0.5
11a1,2587,2069.125986460355,0.5
11a2,2588,2070.2467594446816,0.5
11a3,2589,2070.818179913523,0.5
11a1,2590,2071.6078403504953,0.5
11a2,2591,2072.364617399532,0.5
11a3,2592,2073.544255899928,0.5
11a1,2593,2074.0392507405336,0.5
11a2,2594,2074.7619994234033,0.5
11a3,2595,2075.887020064321,0.5
11a1,2596,2076.2618549750932,0.5
11a2,2597,2077.309634597532,0.5
11a3,2598,2077.9979889570004,0.5
11a1,2599,2078.9909368375984,0.5
11a2,2600,2079.6364905517817,0.5
11a3,2601,2080.2882918618684,0.5
11a1,2602,2081.3215766140424,0.5
11a2,2603,2082.031135048094,0.5
11a3,2604,2083.0262896796175,0.5
11a1,2605,2083.7100505126386,0.5
11a2,2606,2084.821218615412,0.5
11a3,2607,2085.216499909095,0.5
11a1,2608,2086.2758952030235,0.5
11a2,2609,2086.847463460553,0.5
11a3,2610,2087.681838009352,0.5
11a1,2611,2088.613432378098,0.5
11a2,2612,2089.1587409136937,0.5
11a3,2613,2090.2782947260935,0.5
11a1,2614,2091.003877778348,0.5
11a2,2615,2091.8186947785794,0.5
11a3,2616,2092.6403646375734,0.5
11a1,2617,2093.386797000874,0.5
11a2,2618,2094.2020443377824,0.5
11a3,2619,2095.0974544739947,0.5
11a1,2620,2095.7008475806992,0.5
11a2,2621,2096.4731962830033,0.5
11a3,2622,2097.3725854817203,0.5
11a1,2623,2098.1150093100036,0.5
11a2,2624,2099.0403257579933,0.5
11a3,2625,2099.979786122857,0.5
11a1,2626,2100.3581294121373,0.5
11a2,2627,2101.3147317660128,0.5
11a3,2628,2101.940504676967,0.5
11a1,2629,2102.8684275379082,0.5
11a2,2630,2103.6777054036447,0.5
11a3,2631,2104.4415212815516,0.5
11a1,2632,2105.4357028903128,0.5
11a2,2633,2106.153808795156,0.5
11a3,2634,2106.810045528153,0.5
11a1,2635,2107.835983524213,0.5
11a2,2636,2108.4828900296757,0.5
11a3,2637,2109.2201825031343,0.5
11a1,2638,2109.9472418204614,0.5
11a2,2639,2110.680216133059,0.5
11a3,2640,2111.630259060163,0.5
11a1,2641,2112.5087771174935,0.5
11a2,2642,2113.4391486862323,0.5
11a3,2643,2113.793395917611,0.5
11a1,2644,2115.17959285934,0.5
11a2,2645,2115.584589047558,0.5
11a3,2646,2116.442179209686,0.5
11a1,2647,2117.2475748657494,0.5
11a2,2648,2118.0052865071593,0.5
11a3,2649,2118.854310267608,0.5
11a1,2650,2119.664255777381,0.5
11a2,2651,2120.477179336287,0.5
11a3,2652,2121.537788713351,0.5
11a1,2653,2121.9897710357454,0.5
11a2,2654,2123.175076379932,0.5
11a3,2655,2123.7817848130335,0.5
11a1,2656,2124.267109799866,0.5
11a2,2657,2125.1753133806137,0.5
11a3,2658,2125.9574297562203,0.5
11a1,2659,2126.8966526981435,0.5
11a2,2660,2127.8979427280196,0.5
11a3,2661,2128.62211528845,0.5
11a1,2662,2129.147405330541,0.5
11a2,2663,2130.2822505859754,0.5
11a3,2664,2130.7435452433515,0.5
11a1,2665,2131.5661977650184,0.5
11a2,2666,2132.6573335501016,0.5
11a3,2667,2133.4541789022405,0.5
11a1,2668,2134.222257422174,0.5
11a2,2669,2134.903008615623,0.5
11a3,2670,2135.688760766809,0.5
11a1,2671,2136.3243642492866,0.5
11a2,2672,2137.2981414394426,0.5
11a3,2673,2137.9989866287056,0.5
11a1,2674,2138.873251170126,0.5
11a2,2675,2140.0442446729708,0.5
11a3,2676,2140.5485167838906,0.5
11a1,2677,2141.1337048244227,0.5
11a2,2678,2142.2864833570256,0.5
11a3,2679,2143.1014199125784,0.5
11a1,2680,2143.9151739447975,0.5
11a2,2681,2144.428506481371,0.5
11a3,2682,2145.283300107696,0.5
11a1,2683,2145.9107547155654,0.5
11a2,2684,2147.1338963394996,0.5
11a3,2685,2147.7186189267527,0.5
11a1,2686,2148.2944462942846,0.5
11a2,2687,2149.5480564532313,0.5
11a3,2688,2149.998217850346,0.5
11a1,2689,2150.8408111826197,0.5
11a2,2690,2151.543012114005,0.5
11a3,2691,2152.3189557958117,0.5
11a1,2692,2153.3584390225633,0.5
11a2,2693,2153.9955174717134,0.5
11a3,2694,2154.6712506162535,0.5
11a1,2695,2155.848643534333,0.5
11a2,2696,2156.575472751834,0.5
11a3,2697,2157.568175053784,0.5
11a1,2698,2158.0440940612843,0.5
11a2,2699,2158.9060072250977,0.5
11a3,2700,2159.731735809765,0.5
11a1,2701,2160.5209315240286,0.5
11a2,2702,2161.337672151487,0.5
11a3,2703,2162.051865150329,0.5
11a1,2704,2162.6296559617863,0.5
11a2,2705,2163.7432002367236,0.5
11a3,2706,2164.5862641335507,0.5
11a1,2707,2165.249538766986,0.5
11a2,2708,2166.4729269075483,0.5
11a3,2709,2166.8284262333673,0.5
11a1,2710,2167.6061810600636,0.5
11a2,2711,2168.5665659437964,0.5
11a3,2712,2169.335252770453,0.5
11a1,2713,2169.863904904544,0.5
11a2,2714,2171.0195068840035,0.5
11a3,2715,2171.6315466108977,0.5
11a1,2716,2172.685770712751,0.5
11a2,2717,2173.3599647335777,0.5
11a3,2718,2174.0647443484618,0.5
11a1,2719,2175.0912361917126,0.5
11a2,2720,2175.61767528795,0.5
11a3,2721,2176.299678373384,0.5
11a1,2722,2177.0955656198453,0.5
11a2,2723,2178.1364036376704,0.5
11a3,2724,2179.1730572134375,0.5
11a1,2725,2179.678610049268,0.5
11a2,2726,2180.6139859336413,0.5
11a3,2727,2181.3467120138603,0.5
11a1,2728,2182.038049532978,0.5
11a2,2729,2182.6513585884454,0.5
11a3,2730,2183.7249648490824,0.5
11a1,2731,2184.6206641874574,0.5
11a2,2732,2185.3682751683396,0.5
11a3,2733,2186.0490525604473,0.5
11a1,2734,2186.8206851170244,0.5
11a2,2735,2187.6049318377527,0.5
11a3,2736,2188.4011799777377,0.5
11a1,2737,2189.306752848739,0.5
11a2,2738,2190.0765007789537,0.5
11a3,2739,2190.975867043371,0.5
11a1,2740,2191.554475573137,0.5
11a2,2741,2192.4960530291237,0.5
11a3,2742,2193.294749052475,0.5
11a1,2743,2194.0237306509366,0.5
11a2,2744,2194.9461146235717,0.5
11a3,2745,2195.566123063,0.5
11a1,2746,2196.6788902274675,0.5
11a2,2747,2197.3636052202255,0.5
11a3,2748,2198.181680804284,0.5
11a1,2749,2198.8892375002083,0.5
11a2,2750,2199.650691407689,0.5
11a3,2751,2200.3916963323763,0.5
11a1,2752,2201.175115648127,0.5
11a2,2753,2201.8706486406263,0.5
11a3,2754,2202.9139273453447,0.5
11a1,2755,2203.804811112391,0.5
11a2,2756,2204.3167406444827,0.5
11a3,2757,2205.4984154565846,0.5
11a1,2758,2205.864097582581,0.5
11a2,2759,2207.028155922747,0.5
11a3,2760,2207.573172041346,0.5
11a1,2761,2208.661851201163,0.5
11a2,2762,2209.4144450590015,0.5
11a3,2763,2210.497462877443,0.5
11a1,2764,2210.8065049603088,0.5
11a2,2765,2211.364501967346,0.5
11a3,2766,2212.216363948412,0.5
11a1,2767,2213.2690844745034,0.5
11a2,2768,2214.12465246452,0.5
11a3,2769,2214.7923767463326,0.5
11a1,2770,2215.75461922495,0.5
11a2,2771,2216.6340151031714,0.5
11a3,2772,2217.387606562687,0.5
11a1,2773,2218.094055098845,0.5
11a2,2774,2218.773115907975,0.5
11a3,2775,2219.8248129523013,0.5
11a1,2776,2220.7072764003506,0.5
11a2,2777,2221.209820944535,0.5
11a3,2778,2221.9243213841078,0.5
11a1,2779,2223.073175572369,0.5
11a2,2780,2223.748219067783,0.5
11a3,2781,2224.545240745145,0.5
11a1,2782,2225.55787224496,0.5
11a2,2783,2225.8309898018956,0.5
11a3,2784,2226.8682066765327,0.5
11a1,2785,2227.756653671711,0.5
11a2,2786,2228.8022305837794,0.5
11a3,2787,2229.2926188434426,0.5
11a1,2788,2230.027486921332,0.5
11a2,2789,2230.9325068599487,0.5
11a3,2790,2231.809638209767,0.5
11a1,2791,2232.6788608347597,0.5
11a2,2792,2233.520617621195,0.5
11a3,2793,2233.8130584773576,0.5
11a1,2794,2234.784904864128,0.5
11a2,2795,2235.8295278844403,0.5
11a3,2796,2236.539106762448,0.5
11a1,2797,2237.3653066736997,0.5
11a2,2798,2238.006198965545,0.5
11a3,2799,2238.936099499495,0.5
11a1,2800,2239.6652289595077,0.5
11a2,2801,2240.571184106752,0.5
11a3,2802,2241.3762866776583,0.5
11a1,2803,2242.148692490708,0.5
11a2,2804,2242.941251252452,0.5
11a3,2805,2243.674557147718,0.5
11a1,2806,2244.7383878533333,0.5
11a2,2807,2245.4677999763408,0.5
11a3,2808,2246.108314743093,0.5
11a1,2809,2247.028916335187,0.5
11a2,2810,2248.004169746223,0.5
11a3,2811,2248.3644976519768,0.5
11a1,2812,2249.1952949207252,0.5
11a2,2813,2250.112899027025,0.5
11a3,2814,2250.9470065340165,0.5
11a1,2815,2251.6198654162386,0.5
11a2,2816,2252.6058514609545,0.5
11a3,2817,2253.287747251484,0.5
11a1,2818,2254.2639347927043,0.5
11a2,2819,2254.7998357918914,0.5
11a3,2820,2255.5710796245644,0.5
11a1,2821,2256.4707055461495,0.5
11a2,2822,2257.2773701717915,0.5
11a3,2823,2257.9656414042465,0.5
11a1,2824,2258.9159165183273,0.5
11a2,2825,2259.601744822814,0.5
11a3,2826,2260.7849709683974,0.5
11a1,2827,2261.2910650534336,0.5
11a2,2828,2262.15525249152,0.5
11a3,2829,2262.713081531554,0.5
11a1,2830,2263.782523746256,0.5
11a2,2831,2264.3791379392696,0.5
11a3,2832,2265.437083935762,0.5
11a1,2833,2265.868953614251,0.5
11a2,2834,2266.8952365958203,0.5
11a3,2835,2267.854926568851,0.5
11a1,2836,2268.5263431320936,0.5
11a2,2837,2269.2790067111405,0.5
11a3,2838,2270.3005359424938,0.5
11a1,2839,2270.7768315785875,0.5
11a2,2840,2271.524403017543,0.5
11a3,2841,2272.3434436391153,0.5
11a1,2842,2273.1491448536335,0.5
11a2,2843,2274.1623404327106,0.5
11a3,2844,2274.8548237913665,0.5
11a1,2845,2275.8475269290548,0.5
11a2,2846,2276.569076840836,0.5
11a3,2847,2277.354776926061,0.5
11a1,2848,2277.839545107135,0.5
11a2,2849,2278.9858695988187,0.5
11a3,2850,2279.8874190199085,0.5
11a1,2851,2280.515519536766,0.5
11a2,2852,2281.1549972564612,0.5
11a3,2853,2281.867158565603,0.5
11a1,2854,2283.0493958734646,0.5
11a2,2855,2283.715317888382,0.5
11a3,2856,2284.2960723247024,0.5
11a1,2857,2285.3572958599366,0.5
11a2,2858,2286.096740132463,0.5
11a3,2859,2287.13839085333,0.5
11a1,2860,2287.579226330279,0.5
11a2,2861,2288.5559161182273,0.5
11a3,2862,2289.4779440784087,0.5
11a1,2863,2290.1692213977735,0.5
11a2,2864,2290.876441971504,0.5
11a3,2865,2291.6493982369175,0.5
11a1,2866,2292.4531889444,0.5
11a2,2867,2293.2239144130745,0.5
11a3,2868,2293.9948968833987,0.5
11a1,2869,2295.070544603155,0.5
11a2,2870,2295.8573152325403,0.5
11a3,2871,2296.6091836201745,0.5
11a1,2872,2297.333235855439,0.5
11a2,2873,2298.1281854576546,0.5
11a3,2874,2298.665264090735,0.5
11a1,2875,2299.8044794564125,0.5
11a2,2876,2300.5019055090324,0.5
11a3,2877,2301.1204567383606,0.5
11a1,2878,2302.2572598812,0.5
11a2,2879,2302.87574816235,0.5
11a3,2880,2303.8124544556817,0.5
11a1,2881,2304.5658797033825,0.5
11a2,2882,2305.164090039395,0.5
11a3,2883,2306.211956581912,0.5
11a1,2884,2306.7998253319465,0.5
11a2,2885,2307.4503708952893,0.5
11a3,2886,2308.6114556099815,0.5
11a1,2887,2309.3300614058826,0.5
11a2,2888,2310.116850019652,0.5
11a3,2889,2311.0134435485916,0.5
11a1,2890,2311.5279858267136,0.5
11a2,2891,2312.357225777756,0.5
11a3,2892,2313.1331437094163,0.5
11a1,2893,2314.0291794486197,0.5
11a2,2894,2314.9500527519435,0.5
11a3,2895,2316.00575477596,0.5
11a1,2896,2316.463608769516,0.5
11a2,2897,2317.324518340498,0.5
11a3,2898,2317.8859658546958,0.5
11a1,2899,2318.817645085155,0.5
11a2,2900,2319.391479426282,0.5
11a3,2901,2320.841846043668,0.5
11a1,2902,2321.016229246721,0.5
11a2,2903,2322.0223643510944,0.5
11a3,2904,2322.878445294614,0.5
11a1,2905,2323.9652729532672,0.5
11a2,2906,2324.533574985556,0.5
11a3,2907,2325.08930045836,0.5
11a1,2908,2326.0547226935196,0.5
11a2,2909,2326.9091451504028,0.5
11a3,2910,2327.6031741146785,0.5
11a1,2911,2328.3886555559566,0.5
11a2,2912,2329.1777486161445,0.5
11a3,2913,2329.9820690291376,0.5
11a1,2914,2330.760316753399,0.5
11a2,2915,2331.5655644217327,0.5
11a3,2916,2332.4483361036146,0.5
11a1,2917,2333.4100208401387,0.5
11a2,2918,2333.9065877602147,0.5
11a3,2919,2334.77572752661,0.5
11a1,2920,2335.7057521399715,0.5
11a2,2921,2336.575781699632,0.5
11a3,2922,2337.5195111320463,0.5
11a1,2923,2338.2030463493456,0.5
11a2,2924,2338.920417772674,0.5
11a3,2925,2339.692757401703,0.5
11a1,2926,2340.4784382204552,0.5
11a2,2927,2341.122297133408,0.5
11a3,2928,2342.1560987845783,0.5
11a1,2929,2342.8315010750816,0.5
11a2,2930,2343.7196613506367,0.5
11a3,2931,2344.356758416446,0.5
11a1,2932,2345.2829588216096,0.5
11a2,2933,2345.9577347826435,0.5
11a3,2934,2346.976811140452,0.5
11a1,2935,2347.658157873982,0.5
11a2,2936,2348.523164734958,0.5
11a3,2937,2349.2309551746785,0.5
11a1,2938,2350.199861126682,0.5
11a2,2939,2350.9501257204124,0.5
11a3,2940,2351.571154087846,0.5
11a1,2941,2352.3591858479904,0.5
11a2,2942,2353.427078502496,0.5
11a3,2943,2353.752662718232,0.5
11a1,2944,2355.1032583277834,0.5
11a2,2945,2355.5876199965023,0.5
11a3,2946,2356.593558740734,0.5
11a1,2947,2357.352761364255,0.5
11a2,2948,2358.0419735758123,0.5
11a3,2949,2358.941908353071,0.5
11a1,2950,2359.705608246092,0.5
11a2,2951,2360.6113258730747,0.5
11a3,2952,2361.180737065236,0.5
11a1,2953,2362.196659854101,0.5
11a2,2954,2362.606003787638,0.5
11a3,2955,2363.784416844371,0.5
11a1,2956,2364.496347666698,0.5
11a2,2957,2365.36719865055,0.5
11a3,2958,2366.186704904233,0.5
11a1,2959,2367.1146601027017,0.5
11a2,2960,2367.7142375957105,0.5
11a3,2961,2368.3654434563387,0.5
11a1,2962,2369.5676442810786,0.5
11a2,2963,2370.1498983793585,0.5
11a3,2964,2371.025475473167,0.5
11a1,2965,2371.638039526182,0.5
11a2,2966,2372.4366623294254,0.5
11a3,2967,2373.3168572098507,0.5
11a1,2968,2374.1806739032077,0.5
11a2,2969,2374.9410014916857,0.5
11a3,2970,2375.55059557989,0.5
11a1,2971,2376.728019757648,0.5
11a2,2972,2377.1210031847595,0.5
11a3,2973,2378.149378474161,0.5
11a1,2974,2378.9037167217025,0.5
11a2,2975,2380.079088882205,0.5
11a3,2976,2380.434863451249,0.5
11a1,2977,2381.1160819115016,0.5
11a2,2978,2382.1975447493,0.5
11a3,2979,2382.8246582227,0.5
11a1,2980,2383.8595815791696,0.5
11a2,2981,2384.631381535075,0.5
11a3,2982,2385.4059458218444,0.5
11a1,2983,2385.983452008768,0.5
11a2,2984,2387.0297237655172,0.5
11a3,2985,2388.045801249167,0.5
11a1,2986,2388.443042221723,0.5
11a2,2987,2389.27053418796,0.5
11a3,2988,2390.07885021209,0.5
11a1,2989,2390.8545306078813,0.5
11a2,2990,2391.720582695174,0.5
11a3,2991,2392.5030497577827,0.5
11a1,2992,2393.2912725227816,0.5
11a2,2993,2393.966836647091,0.5
11a3,2994,2395.078548930211,0.5
11a1,2995,2395.756229182113,0.5
11a2,2996,2396.6454804106547,0.5
11a3,2997,2397.3896372543213,0.5
11a1,2998,2397.701405099613,0.5
11a2,2999,2399.0356374472112,0.5
11a3,3000,2399.8216747547294,0.5
11a1,3001,2400.536037143494,0.5
11a2,3002,2401.6255611740717,0.5
11a3,3003,2402.256770270052,0.5
11a1,3004,2403.0512261901904,0.5
11a2,3005,2403.445090713841,0.5
11a3,3006,2404.7015896151493,0.5
11a1,3007,2405.4016311372275,0.5
11a2,3008,2405.898886650854,0.5
11a3,3009,2406.947993754361,0.5
11a1,3010,2407.4467553993454,0.5
11a2,3011,2408.6026442543125,0.5
11a3,3012,2409.3272297170433,0.5
11a1,3013,2410.0102851681463,0.5
11a2,3014,2411.00583008705,0.5
11a3,3015,2411.586434076284,0.5
11a1,3016,2412.51802403704,0.5
11a2,3017,2413.4660810652463,0.5
11a3,3018,2414.0489323649654,0.5
11a1,3019,2414.757457289563,0.5
11a2,3020,2415.8636895480245,0.5
11a3,3021,2416.516652205042,0.5
11a1,3022,2417.60117474834,0.5
11a2,3023,2418.1778079285677,0.5
11a3,3024,2419.014449728459,0.5
11a1,3025,2419.7545271741574,0.5
11a2,3026,2420.5835080954416,0.5
11a3,3027,2421.3913814557263,0.5
11a1,3028,2422.2017299917343,0.5
11a2,3029,2422.7323918313823,0.5
11a3,3030,2423.5711787023174,0.5
11a1,3031,2424.5992447221815,0.5
11a2,3032,2425.313926065822,0.5
11a3,3033,2425.9855091810364,0.5
11a1,3034,2426.9451472685905,0.5
11a2,3035,2427.9420459895327,0.5
11a3,3036,2428.5286933112675,0.5
11a1,3037,2429.3632911265922,0.5
11a2,3038,2430.1681168175974,0.5
11a3,3039,2430.808446592042,0.5
11a1,3040,2431.692399516343,0.5
11a2,3041,2432.186672313254,0.5
11a3,3042,2433.1583651768874,0.5
11a1,3043,2434.0882016306095,0.5
11a2,3044,2434.7212505428574,0.5
11a3,3045,2435.696947692444,0.5
11a1,3046,2436.4555727142424,0.5
11a2,3047,2437.498534865563,0.5
11a3,3048,2438.403480540341,0.5
11a1,3049,2438.891605328702,0.5
11a2,3050,2439.7565358351494,0.5
11a3,3051,2440.681490207029,0.5
11a1,3052,2441.2991790902815,0.5
11a2,3053,2442.1631073500284,0.5
11a3,3054,2442.6909618750774,0.5
11a1,3055,2443.777473185494,0.5
11a2,3056,2444.691507524268,0.5
11a3,3057,2445.1323271303318,0.5
11a1,3058,2445.8510990404357,0.5
11a2,3059,2447.094080614555,0.5
11a3,3060,2447.6525062171386,0.5
11a1,3061,2448.382908345674,0.5
11a2,3062,2449.31452367464,0.5
11a3,3063,2450.0180294256947,0.5
11a1,3064,2450.7447368260127,0.5
11a2,3065,2451.471295565573,0.5
11a3,3066,2452.770626448978,0.5
11a1,3067,2453.5499865797397,0.5
11a2,3068,2454.062623072721,0.5
11a3,3069,2455.2926844709336,0.5
11a1,3070,2455.8992680276097,0.5
11a2,3071,2456.4926317683885,0.5
11a3,3072,2457.6405337443684,0.5
11a1,3073,2457.7933457025424,0.5
11a2,3074,2458.8687372715785,0.5
11a3,3075,2459.963998223,0.5
11a1,3076,2460.4488861081495,0.5
11a2,3077,2461.4760521291137,0.5
11a3,3078,2461.952886587568,0.5
11a1,3079,2462.800816124546,0.5
11a2,3080,2463.758241122683,0.5
11a3,3081,2464.5992976797666,0.5
11a1,3082,2465.3312854054375,0.5
11a2,3083,2466.0379979096956,0.5
11a3,3084,2466.7606017208586,0.5
11a1,3085,2468.0545069426735,0.5
11a2,3086,2468.5525604191816,0.5
